z,D_C_Mpc,D_M_Mpc,D_A_Mpc,D_L_Mpc
1.34875,4185.572343402192,4185.572343402192,1782.0425091653826,9830.863041565899
1.35,4188.117382442006,4188.117382442006,1782.1776095497896,9842.075848738714
1.35125,4190.660682313787,4190.660682313787,1782.3118266087345,9853.290929290293
1.3525,4193.202244732249,4193.202244732249,1782.4451624791704,9864.508280732614
1.35375,4195.7420714103155,4195.7420714103155,1782.5776192927524,9875.72790058203
1.355,4198.280164059126,4198.280164059126,1782.7091991758498,9886.949786359242
1.35625,4200.816524388029,4200.816524388029,1782.8399042495614,9898.173935589295
1.3575,4203.351154104594,4203.351154104594,1782.9697366297323,9909.40034580158
1.35875,4205.884054914597,4205.884054914597,1783.0986984269625,9920.629014529804
1.36,4208.415228522039,4208.415228522039,1783.2267917466263,9931.859939312011
1.36125,4210.94467662913,4210.94467662913,1783.3540186888852,9943.093117690534
1.3625,4213.4724009363035,4213.4724009363035,1783.4803813487001,9954.328547212017
1.36375,4215.9984031422055,4215.9984031422055,1783.6058818158458,9965.566225427388
1.365,4218.522684943705,4218.522684943705,1783.730522174928,9976.806149891863
1.36625,4221.045248035889,4221.045248035889,1783.854304505394,9988.048318164922
1.3675,4223.566094112064,4223.566094112064,1783.977230881548,9999.29272781031
1.36875,4226.08522486376,4226.08522486376,1784.0993033725638,10010.539376396031
1.37,4228.602641980729,4228.602641980729,1784.2205240425014,10021.788261494326
1.37125,4231.11834715094,4231.11834715094,1784.3408949503175,10033.039380681666
1.3725,4233.632342060595,4233.632342060595,1784.460418149882,10044.292731538762
1.37375,4236.144628394112,4236.144628394112,1784.5790956899891,10055.548311650526
1.375,4238.655207834139,4238.655207834139,1784.6969296143743,10066.80611860608
1.37625,4241.1640820615485,4241.1640820615485,1784.8139219617249,10078.066149998753
1.3775,4243.67125275544,4243.67125275544,1784.930074765695,10089.32840342606
1.37875,4246.1767215931395,4246.1767215931395,1785.0453900549194,10100.592876489682
1.38,4248.680490250203,4248.680490250203,1785.1598698530263,10111.859566795481
1.38125,4251.182560400415,4251.182560400415,1785.273516178652,10123.128471953489
1.3825,4253.6829337157915,4253.6829337157915,1785.3863310454526,10134.399589577873
1.38375,4256.181611866577,4256.181611866577,1785.4983164621194,10145.672917286953
1.385,4258.678596521251,4258.678596521251,1785.6094744323907,10156.948452703184
1.38625,4261.1738893465235,4261.1738893465235,1785.7198069550648,10168.22619345314
1.3875,4263.667492007339,4263.667492007339,1785.8293160240162,10179.506137167522
1.38875,4266.159406166876,4266.159406166876,1785.9380036282055,10190.788281481124
1.39,4268.649633486549,4268.649633486549,1786.0458717516942,10202.07262403285
1.39125,4271.138175626008,4271.138175626008,1786.152922373657,10213.359162465693
1.3925,4273.625034243142,4273.625034243142,1786.259157468398,10224.647894426718
1.39375,4276.110210994076,4276.110210994076,1786.364579005358,10235.938817567068
1.395,4278.593707533175,4278.593707533175,1786.4691889491335,10247.231929541953
1.39625,4281.075525513044,4281.075525513044,1786.5729892594863,10258.527228010633
1.3975,4283.555666584529,4283.555666584529,1786.6759818913572,10269.824710636407
1.39875,4286.034132396718,4286.034132396718,1786.77816879488,10281.124375086625
1.4,4288.51092459694,4288.51092459694,1786.8795519153916,10292.426219032655
1.40125,4290.986044830769,4290.986044830769,1786.9801331934489,10303.730240149886
1.4025,4293.459494742025,4293.459494742025,1787.0799145648386,10315.036436117714
1.40375,4295.93127597277,4295.93127597277,1787.1788979605908,10326.344804619546
1.405,4298.401390163315,4298.401390163315,1787.2770853069917,10337.655343342776
1.40625,4300.869838952221,4300.869838952221,1787.374478525598,10348.968049978781
1.4075,4303.33662397629,4303.33662397629,1787.4710795332462,10360.282922222916
1.40875,4305.801746870581,4305.801746870581,1787.566890242068,10371.599957774513
1.41,4308.265209268399,4308.265209268399,1787.6619125595016,10382.919154336842
1.41125,4310.727012801302,4310.727012801302,1787.756148388306,10394.24050961714
1.4125,4313.187159099101,4313.187159099101,1787.8495996265704,10405.564021326581
1.41375,4315.645649789859,4315.645649789859,1787.94226816773,10416.889687180272
1.415,4318.102486499893,4318.102486499893,1788.0341559005767,10428.217504897242
1.41625,4320.557670853775,4320.557670853775,1788.1252647092706,10439.547472200431
1.4175,4323.011204474336,4323.011204474336,1788.2155964733554,10450.879586816709
1.41875,4325.463088982664,4325.463088982664,1788.3051530677678,10462.21384647682
1.42,4327.913325998103,4327.913325998103,1788.3939363628524,10473.550248915408
1.42125,4330.361917138257,4330.361917138257,1788.4819482243706,10484.888791871002
1.4225,4332.808864018993,4332.808864018993,1788.5691905135159,10496.22947308601
1.42375,4335.254168254435,4335.254168254435,1788.6556650869252,10507.572290306687
1.425,4337.697831456975,4337.697831456975,1788.7413737966908,10518.917241283163
1.42625,4340.139855237265,4340.139855237265,1788.826318490372,10530.264323769414
1.4275,4342.580241204221,4342.580241204221,1788.9105010110075,10541.613535523247
1.42875,4345.018990965028,4345.018990965028,1788.9939231971293,10552.964874306312
1.43,4347.456106125134,4347.456106125134,1789.0765868827716,10564.318337884075
1.43125,4349.891588288258,4349.891588288258,1789.1584938974843,10575.673924025827
1.4325,4352.325439056386,4352.325439056386,1789.2396460663458,10587.031630504662
1.43375,4354.757660029774,4354.757660029774,1789.320045209974,10598.391455097462
1.435,4357.18825280695,4357.18825280695,1789.3996931445379,10609.753395584923
1.43625,4359.617218984713,4359.617218984713,1789.4785916817702,10621.11744975151
1.4375,4362.044560158136,4362.044560158136,1789.5567426289788,10632.483615385456
1.43875,4364.470277920566,4364.470277920566,1789.6341477890587,10643.85189027878
1.44,4366.894373863625,4366.894373863625,1789.7108089605022,10655.222272227245
1.44125,4369.316849577213,4369.316849577213,1789.7867279374145,10666.594759030373
1.4425,4371.7377066495055,4371.7377066495055,1789.8619065095213,10677.969348491417
1.44375,4374.156946666959,4374.156946666959,1789.9363464621827,10689.346038417381
1.445,4376.574571214305,4376.574571214305,1790.0100495764027,10700.724826618978
1.44625,4378.990581874563,4378.990581874563,1790.0830176288453,10712.10571091065
1.4475,4381.404980229029,4381.404980229029,1790.1552523918406,10723.488689110549
1.44875,4383.817767857285,4383.817767857285,1790.2267556333986,10734.873759040527
1.45,4386.228946337194,4386.228946337194,1790.297529117222,10746.260918526128
1.45125,4388.63851724491,4388.63851724491,1790.367574602717,10757.650165396586
1.4525,4391.0464821548685,4391.0464821548685,1790.4368938450027,10769.041497484814
1.45375,4393.452842639796,4393.452842639796,1790.5054885949241,10780.434912627401
1.455,4395.857600270704,4395.857600270704,1790.5733605990647,10791.830408664578
1.45625,4398.260756616899,4398.260756616899,1790.6405115997554,10803.227983440258
1.4575,4400.6623132459745,4400.6623132459745,1790.7069433350862,10814.627634801982
1.45875,4403.062271723818,4403.062271723818,1790.7726575389195,10826.02936060094
1.46,4405.460633614612,4405.460633614612,1790.8376559408991,10837.433158691945
1.46125,4407.85740048083,4407.85740048083,1790.9019402664624,10848.839026933441
1.4625,4410.252573883244,4410.252573883244,1790.9655122368504,10860.246963187488
1.46375,4412.646155380923,4412.646155380923,1791.0283735691214,10871.65696531975
1.465,4415.038146531234,4415.038146531234,1791.0905259761598,10883.06903119949
1.46625,4417.428548889842,4417.428548889842,1791.1519711666872,10894.483158699573
1.4675,4419.817364010714,4419.817364010714,1791.2127108452742,10905.89934569644
1.46875,4422.204593446118,4422.204593446118,1791.2727467123518,10917.317590070104
1.47,4424.590238746626,4424.590238746626,1791.3320804642212,10928.737889704165
1.47125,4426.974301461112,4426.974301461112,1791.390713793065,10940.160242485772
1.4725,4429.356783136758,4429.356783136758,1791.4486483869598,10951.584646305637
1.47375,4431.737685319051,4431.737685319051,1791.5058859298842,10963.011099058001
1.475,4434.117009551785,4434.117009551785,1791.562428101731,10974.439598640667
1.47625,4436.494757377065,4436.494757377065,1791.6182765783199,10985.870142954958
1.4775,4438.870930335304,4438.870930335304,1791.6734330314043,10997.302729905716
1.47875,4441.245529965229,4441.245529965229,1791.7278991286857,11008.737357401313
1.48,4443.618557803878,4443.618557803878,1791.7816765338216,11020.174023353617
1.48125,4445.990015386601,4445.990015386601,1791.8347669064385,11031.612725678004
1.4825,4448.359904247067,4448.359904247067,1791.8871719021417,11043.053462293343
1.48375,4450.72822591726,4450.72822591726,1791.9388931725255,11054.496231121993
1.485,4453.094981927479,4453.094981927479,1791.9899323651825,11065.941030089787
1.48625,4455.460173806345,4455.460173806345,1792.0402911237184,11077.387857126025
1.4875,4457.823803080797,4457.823803080797,1792.0899710877577,11088.836710163481
1.48875,4460.185871276097,4460.185871276097,1792.138973892957,11100.287587138386
1.49,4462.546379915828,4462.546379915828,1792.187301171015,11111.74048599041
1.49125,4464.905330521898,4464.905330521898,1792.234954549683,11123.195404662678
1.4925,4467.2627246145385,4467.2627246145385,1792.2819356527739,11134.652341101735
1.49375,4469.618563712308,4469.618563712308,1792.3282461001738,11146.111293257569
1.495,4471.972849332095,4471.972849332095,1792.3738875078539,11157.57225908358
1.49625,4474.325582989112,4474.325582989112,1792.4188614878767,11169.03523653657
1.4975,4476.676766196907,4476.676766196907,1792.4631696484112,11180.500223576775
1.49875,4479.026400467353,4479.026400467353,1792.5068135937377,11191.967218167798
1.5,4481.374487310662,4481.374487310662,1792.5497949242647,11203.436218276654
1.50125,4483.721028235376,4483.721028235376,1792.5921152365324,11214.907221873733
1.5025,4486.066024748375,4486.066024748375,1792.6337761232267,11226.380226932806
1.50375,4488.409478354871,4488.409478354871,1792.6747791731884,11237.855231431009
1.505,4490.751390558419,4490.751390558419,1792.7151259714249,11249.33223334884
1.50625,4493.09176286091,4493.09176286091,1792.7548180991164,11260.811230670159
1.5075,4495.430596762577,4495.430596762577,1792.7938571336297,11272.292221382164
1.50875,4497.767893761992,4497.767893761992,1792.832244648527,11283.775203475398
1.51,4500.103655356073,4500.103655356073,1792.8699822135752,11295.260174943744
1.51125,4502.437883040081,4502.437883040081,1792.907071394756,11306.747133784404
1.5125,4504.770578307622,4504.770578307622,1792.943513754277,11318.236077997899
1.51375,4507.101742650649,4507.101742650649,1792.9793108505814,11329.727005588067
1.515,4509.431377559465,4509.431377559465,1793.014464238356,11341.219914562053
1.51625,4511.75948452272,4511.75948452272,1793.0489754685425,11352.714802930297
1.5175,4514.086065027416,4514.086065027416,1793.082846088348,11364.211668706523
1.51875,4516.411120558908,4516.411120558908,1793.116077641254,11375.710509907749
1.52,4518.734652600902,4518.734652600902,1793.1486716670247,11387.211324554275
1.52125,4521.056662635461,4521.056662635461,1793.1806297017197,11398.714110669658
1.5225,4523.377152143004,4523.377152143004,1793.2119532777024,11410.218866280728
1.52375,4525.696122602307,4525.696122602307,1793.2426439236483,11421.72558941757
1.525,4528.013575490502,4528.013575490502,1793.2727031645554,11433.234278113518
1.52625,4530.329512283088,4530.329512283088,1793.3021325217567,11444.744930405152
1.5275,4532.643934453916,4532.643934453916,1793.3309335129243,11456.257544332271
1.52875,4534.956843475208,4534.956843475208,1793.3591076520843,11467.772117937933
1.53,4537.268240817547,4537.268240817547,1793.3866564496232,11479.288649268394
1.53125,4539.578127949881,4539.578127949881,1793.4135814122985,11490.807136373136
1.5325,4541.886506339524,4541.886506339524,1793.4398840432477,11502.327577304844
1.53375,4544.193377452161,4544.193377452161,1793.4655658419977,11513.849970119412
1.535,4546.498742751845,4546.498742751845,1793.4906283044754,11525.374312875929
1.53625,4548.802603700999,4548.802603700999,1793.5150729230159,11536.900603636657
1.5375,4551.104961760419,4551.104961760419,1793.5389011863722,11548.428840467066
1.53875,4553.405818389275,4553.405818389275,1793.562114579724,11559.959021435772
1.54,4555.705175045111,4555.705175045111,1793.5847145846894,11571.491144614582
1.54125,4558.003033183848,4558.003033183848,1793.6067026793303,11583.025208078452
1.5425,4560.299394259784,4560.299394259784,1793.6280803381649,11594.561209905502
1.54375,4562.594259725597,4562.594259725597,1793.6488490321756,11606.099148176989
1.545,4564.887631032345,4564.887631032345,1793.6690102288192,11617.639020977316
1.54625,4567.179509629465,4567.179509629465,1793.6885653920338,11629.180826394026
1.5475,4569.469896964784,4569.469896964784,1793.7075159822507,11640.72456251779
1.54875,4571.758794484507,4571.758794484507,1793.725863456403,11652.270227442388
1.55,4574.0462036332265,4574.0462036332265,1793.743609267932,11663.817819264726
1.55125,4576.3321258539245,4576.3321258539245,1793.7607548668004,11675.367336084826
1.5525,4578.6165625879685,4578.6165625879685,1793.7773016994977,11686.91877600579
1.55375,4580.899515275118,4580.899515275118,1793.7932512090524,11698.472137133833
1.555,4583.180985353524,4583.180985353524,1793.808604835039,11710.027417578252
1.55625,4585.46097425973,4585.46097425973,1793.8233640135866,11721.584615451437
1.5575,4587.739483428673,4587.739483428673,1793.8375301773892,11733.143728868832
1.55875,4590.016514293687,4590.016514293687,1793.8511047557154,11744.70475594897
1.56,4592.292068286501,4592.292068286501,1793.8640891744142,11756.267694813441
1.56125,4594.566146837243,4594.566146837243,1793.8764848559267,11767.832543586888
1.5625,4596.838751374443,4596.838751374443,1793.8882932192948,11779.39930039701
1.56375,4599.109883325029,4599.109883325029,1793.8995156801675,11790.967963374542
1.565,4601.379544114334,4601.379544114334,1793.9101536508124,11802.538530653266
1.56625,4603.647735166093,4603.647735166093,1793.920208540124,11814.111000369987
1.5675,4605.914457902449,4605.914457902449,1793.9296817536315,11825.685370664536
1.56875,4608.179713743948,4608.179713743948,1793.9385746935077,11837.261639679766
1.57,4610.4435041095485,4610.4435041095485,1793.946888758579,11848.839805561542
1.57125,4612.705830416615,4612.705830416615,1793.9546253443325,11860.419866458722
1.5725,4614.966694080924,4614.966694080924,1793.9617858429249,11872.001820523177
1.57375,4617.226096516666,4617.226096516666,1793.9683716431923,11883.58566590977
1.575,4619.484039136445,4619.484039136445,1793.974384130658,11895.171400776348
1.57625,4621.740523351278,4621.740523351278,1793.9798246875414,11906.75902328373
1.5775,4623.995550570602,4623.995550570602,1793.9846946927653,11918.348531595724
1.57875,4626.249122202269,4626.249122202269,1793.9889955219655,11929.939923879103
1.58,4628.501239652552,4628.501239652552,1793.9927285475005,11941.533198303583
1.58125,4630.7519043261445,4630.7519043261445,1793.995895138458,11953.12835304186
1.5825,4633.001117626164,4633.001117626164,1793.9984966606637,11964.725386269569
1.58375,4635.248880954149,4635.248880954149,1794.0005344766903,11976.324296165283
1.585,4637.495195710067,4637.495195710067,1794.0020099458673,11987.925080910523
1.58625,4639.740063292307,4639.740063292307,1794.0029244242853,11999.527738689729
1.5875,4641.98348509769,4641.98348509769,1794.003279264808,12011.132267690273
1.58875,4644.225462521468,4644.225462521468,1794.0030758170808,12022.73866610245
1.59,4646.465996957318,4646.465996957318,1794.002315427536,12034.346932119452
1.59125,4648.705089797354,4648.705089797354,1794.0009994394034,12045.957063937394
1.5925,4650.942742432124,4650.942742432124,1793.9991291927188,12057.569059755282
1.59375,4653.178956250609,4653.178956250609,1793.9967060243312,12069.182917775017
1.595,4655.413732640227,4655.413732640227,1793.9937312679103,12080.798636201389
1.59625,4657.647072986835,4657.647072986835,1793.9902062539568,12092.416213242072
1.5975,4659.878978674731,4659.878978674731,1793.9861323098098,12104.035647107616
1.59875,4662.109451086651,4662.109451086651,1793.981510759654,12115.656936011432
1.6,4664.338491603775,4664.338491603775,1793.9763429245288,12127.280078169815
1.60125,4666.5661016057265,4666.5661016057265,1793.9706301223357,12138.905071801895
1.6025,4668.7922824705765,4668.7922824705765,1793.9643736678488,12150.531915129675
1.60375,4671.017035574839,4671.017035574839,1793.957574872718,12162.160606377985
1.605,4673.24036229348,4673.24036229348,1793.9502350454818,12173.791143774515
1.60625,4675.462263999912,4675.462263999912,1793.9423554915727,12185.423525549772
1.6075,4677.682742066001,4677.682742066001,1793.9339375133275,12197.057749937097
1.60875,4679.901797862065,4679.901797862065,1793.9249824099916,12208.693815172659
1.61,4682.1194327568755,4682.1194327568755,1793.9154914777298,12220.331719495447
1.61125,4684.335648117661,4684.335648117661,1793.9054660096353,12231.971461147241
1.6125,4686.550445310104,4686.550445310104,1793.8949072957337,12243.613038372645
1.61375,4688.763825698349,4688.763825698349,1793.8838166229934,12255.25644941906
1.615,4690.9757906449995,4690.9757906449995,1793.8721952753342,12266.901692536674
1.61625,4693.1863415111175,4693.1863415111175,1793.860044533633,12278.54876597846
1.6175,4695.395479656231,4695.395479656231,1793.8473656757333,12290.197668000184
1.61875,4697.603206438333,4697.603206438333,1793.8341599764517,12301.848396860383
1.62,4699.809523213878,4699.809523213878,1793.8204287075869,12313.50095082036
1.62125,4702.0144313377905,4702.0144313377905,1793.8061731379269,12325.155328144183
1.6225,4704.217932163466,4704.217932163466,1793.7913945332566,12336.81152709869
1.62375,4706.420027042765,4706.420027042765,1793.7760941563656,12348.469545953454
1.625,4708.620717326024,4708.620717326024,1793.7602732670566,12360.129382980813
1.62625,4710.820004362049,4710.820004362049,1793.7439331221512,12371.791036455832
1.6275,4713.0178894981245,4713.0178894981245,1793.7270749754994,12383.454504656322
1.62875,4715.214374080008,4715.214374080008,1793.709700077987,12395.119785862824
1.63,4717.409459451936,4717.409459451936,1793.691809677542,12406.78687835859
1.63125,4719.603146956624,4719.603146956624,1793.6734050191444,12418.455780429616
1.6325,4721.795437935266,4721.795437935266,1793.6544873448302,12430.12649036459
1.63375,4723.986333727541,4723.986333727541,1793.6350578937033,12441.799006454912
1.635,4726.175835671608,4726.175835671608,1793.6151179019387,12453.473326994686
1.63625,4728.363945104114,4728.363945104114,1793.5946686027933,12465.14945028072
1.6375,4730.550663360188,4730.550663360188,1793.5737112266115,12476.827374612496
1.63875,4732.735991773455,4732.735991773455,1793.5522470008357,12488.507098292204
1.64,4734.91993167602,4734.91993167602,1793.5302771500076,12500.188619624689
1.64125,4737.102484398483,4737.102484398483,1793.5078028957814,12511.871936917496
1.6425,4739.28365126994,4739.28365126994,1793.4848254569308,12523.557048480816
1.64375,4741.463433617972,4741.463433617972,1793.4613460493515,12535.243952627514
1.645,4743.641832768663,4743.641832768663,1793.4373658860732,12546.932647673115
1.64625,4745.81885004659,4745.81885004659,1793.4128861772658,12558.62313193579
1.6475,4747.99448677483,4747.99448677483,1793.3879081302475,12570.315403736364
1.64875,4750.168744274957,4750.168744274957,1793.3624329494885,12582.009461398291
1.65,4752.341623867049,4752.341623867049,1793.3364618366222,12593.70530324768
1.65125,4754.513126869687,4754.513126869687,1793.3099959904523,12605.402927613259
1.6525,4756.6832545999505,4756.6832545999505,1793.2830366069559,12617.102332826367
1.65375,4758.852008373433,4758.852008373433,1793.2555848792963,12628.803517220997
1.655,4761.019389504228,4761.019389504228,1793.2276419978257,12640.506479133724
1.65625,4763.185399304942,4763.185399304942,1793.1992091500956,12652.21121690375
1.6575,4765.350039086688,4765.350039086688,1793.1702875208614,12663.917728872875
1.65875,4767.513310159095,4767.513310159095,1793.1408782920905,12675.626013385496
1.66,4769.675213830302,4769.675213830302,1793.1109826429706,12687.336068788603
1.66125,4771.835751406962,4771.835751406962,1793.0806017499153,12699.047893431778
1.6625,4773.994924194247,4773.994924194247,1793.0497367865714,12710.761485667183
1.66375,4776.152733495844,4776.152733495844,1793.0183889238267,12722.476843849556
1.665,4778.309180613958,4778.309180613958,1792.9865593298155,12734.193966336199
1.66625,4780.464266849319,4780.464266849319,1792.9542491699276,12745.912851486995
1.6675,4782.617993501175,4782.617993501175,1792.9214596068136,12757.633497664385
1.66875,4784.770361867298,4784.770361867298,1792.8881918003924,12769.35590323335
1.67,4786.921373243986,4786.921373243986,1792.85444690786,12781.080066561442
1.67125,4789.071028926063,4789.071028926063,1792.8202260836927,12792.805986018746
1.6725,4791.219330206884,4791.219330206884,1792.785530479657,12804.533659977898
1.67375,4793.366278378326,4793.366278378326,1792.7503612448156,12816.26308681405
1.675,4795.511874730804,4795.511874730804,1792.7147195255345,12827.9942649049
1.67625,4797.656120553263,4797.656120553263,1792.6786064654882,12839.72719263067
1.6775,4799.799017133181,4799.799017133181,1792.6420232056698,12851.461868374096
1.67875,4801.940565756574,4801.940565756574,1792.6049708843952,12863.19829052042
1.68,4804.080767707992,4804.080767707992,1792.5674506373107,12874.936457457417
1.68125,4806.219624270524,4806.219624270524,1792.5294635973983,12886.676367575341
1.6825,4808.357136725802,4808.357136725802,1792.4910108949866,12898.418019266963
1.68375,4810.493306353995,4810.493306353995,1792.452093657753,12910.16141092753
1.685,4812.628134433818,4812.628134433818,1792.412713010733,12921.9065409548
1.68625,4814.7616222425295,4814.7616222425295,1792.3728700763254,12933.653407748996
1.6875,4816.893771055933,4816.893771055933,1792.3325659743007,12945.40200971282
1.68875,4819.024582148381,4819.024582148381,1792.2918018218063,12957.15234525146
1.69,4821.154056792775,4821.154056792775,1792.2505787333737,12968.904412772565
1.69125,4823.282196260564,4823.282196260564,1792.2088978209247,12980.658210686242
1.6925,4825.409001821754,4825.409001821754,1792.1667601937806,12992.413737405073
1.69375,4827.534474744899,4827.534474744899,1792.1241669586632,13004.170991344072
1.695,4829.658616297112,4829.658616297112,1792.0811192197073,13015.929970920717
1.69625,4831.781427744059,4831.781427744059,1792.0376180784642,13027.69067455492
1.6975,4833.902910349966,4833.902910349966,1791.9936646339079,13039.453100669032
1.69875,4836.02306537762,4836.02306537762,1791.9492599824437,13051.217247687851
1.7,4838.141894088364,4838.141894088364,1791.9044052179124,13062.983114038583
1.70125,4840.259397742109,4840.259397742109,1791.8591014316,13074.750698150874
1.7025,4842.375577597326,4842.375577597326,1791.8133497122392,13086.519998456772
1.70375,4844.490434911054,4844.490434911054,1791.7671511460205,13098.291013390763
1.705,4846.603970938896,4846.603970938896,1791.7205068165974,13110.063741389715
1.70625,4848.716186935026,4848.716186935026,1791.6734178050904,13121.838180892912
1.7075,4850.827084152186,4850.827084152186,1791.6258851900964,13133.614330342043
1.70875,4852.936663841693,4852.936663841693,1791.5779100476946,13145.392188181188
1.71,4855.044927253432,4855.044927253432,1791.5294934514511,13157.171752856802
1.71125,4857.1518756358655,4857.1518756358655,1791.4806364724263,13168.953022817737
1.7125,4859.2575102360315,4859.2575102360315,1791.4313401791821,13180.735996515235
1.71375,4861.3618322995435,4861.3618322995435,1791.3816056377866,13192.520672402887
1.715,4863.464843070597,4863.464843070597,1791.3314339118224,13204.307048936671
1.71625,4865.566543791967,4865.566543791967,1791.28082606239,13216.09512457493
1.7175,4867.666935705008,4867.666935705008,1791.2297831481167,13227.884897778358
1.71875,4869.76602004966,4869.76602004966,1791.1783062251625,13239.676367010015
1.72,4871.86379806445,4871.86379806445,1791.1263963472243,13251.469530735301
1.72125,4873.960270986486,4873.960270986486,1791.0740545655437,13263.264387421974
1.7225,4876.055440051468,4876.055440051468,1791.0212819289138,13275.060935540123
1.72375,4878.149306493687,4878.149306493687,1790.968079483685,13286.859173562178
1.725,4880.241871546019,4880.241871546019,1790.9144482737684,13298.6590999629
1.72625,4882.333136439937,4882.333136439937,1790.8603893406462,13310.46071321938
1.7275,4884.423102405508,4884.423102405508,1790.8059037233759,13322.264011811023
1.72875,4886.511770671392,4886.511770671392,1790.7509924585954,13334.06899421956
1.73,4888.599142464846,4888.599142464846,1790.6956565805299,13345.87565892903
1.73125,4890.68521901173,4890.68521901173,1790.6398971209994,13357.684004425788
1.7325,4892.770001536497,4892.770001536497,1790.5837151094227,13369.494029198479
1.73375,4894.853491262207,4894.853491262207,1790.527111572824,13381.305731738057
1.735,4896.935689410521,4896.935689410521,1790.4700875358394,13393.119110537777
1.73625,4899.016597201703,4899.016597201703,1790.4126440207228,13404.93416409316
1.7375,4901.096215854625,4901.096215854625,1790.3547820473518,13416.750890902036
1.73875,4903.174546586766,4903.174546586766,1790.2965026332326,13428.569289464505
1.74,4905.2515906142135,4905.2515906142135,1790.2378067935085,13440.389358282946
1.74125,4907.327349151666,4907.327349151666,1790.1786955409634,13452.211095862003
1.7425,4909.401823412432,4909.401823412432,1790.1191698860284,13464.034500708594
1.74375,4911.475014608436,4911.475014608436,1790.0592308367877,13475.859571331895
1.745,4913.546923950218,4913.546923950218,1789.9988793989864,13487.68630624335
1.74625,4915.6175526469315,4915.6175526469315,1789.9381165760335,13499.514703956636
1.7475,4917.686901906348,4917.686901906348,1789.8769433690074,13511.344762987692
1.74875,4919.754972934861,4919.754972934861,1789.815360776666,13523.176481854702
1.75,4921.8217669374835,4921.8217669374835,1789.7533697954486,13535.00985907808
1.75125,4923.887285117851,4923.887285117851,1789.6909714194826,13546.844893180487
1.7525,4925.951528678223,4925.951528678223,1789.6281666405898,13558.68158268681
1.75375,4928.014498819484,4928.014498819484,1789.564956448292,13570.519926124156
1.755,4930.076196741146,4930.076196741146,1789.5013418298172,13582.359922021858
1.75625,4932.1366236413505,4932.1366236413505,1789.4373237701045,13594.201568911474
1.7575,4934.195780716866,4934.195780716866,1789.3729032518097,13606.04486532676
1.75875,4936.253669163095,4936.253669163095,1789.308081255313,13617.889809803688
1.76,4938.310290174072,4938.310290174072,1789.242858758722,13629.736400880438
1.76125,4940.365644942465,4940.365644942465,1789.1772367378778,13641.584637097381
1.7625,4942.41973465958,4942.41973465958,1789.1112161663636,13653.434516997091
1.76375,4944.472560515359,4944.472560515359,1789.0447980155077,13665.286039124323
1.765,4946.524123698382,4946.524123698382,1788.977983254388,13677.139202026025
1.76625,4948.574425395872,4948.574425395872,1788.9107728498404,13688.994004251332
1.7675,4950.623466793691,4950.623466793691,1788.8431677664644,13700.85044435154
1.76875,4952.671249076346,4952.671249076346,1788.775168966626,13712.70852088013
1.77,4954.717773426989,4954.717773426989,1788.7067774104653,13724.56823239276
1.77125,4956.763041027418,4956.763041027418,1788.6379940559016,13736.429577447232
1.7725,4958.807053058078,4958.807053058078,1788.5688198586395,13748.292554603522
1.77375,4960.849810698064,4960.849810698064,1788.499255772173,13760.157162423753
1.775,4962.8913151251245,4962.8913151251245,1788.4293027477927,13772.02339947222
1.77625,4964.931567515655,4964.931567515655,1788.3589617345897,13783.891264315336
1.7775,4966.970569044708,4966.970569044708,1788.288233679463,13795.760755521676
1.77875,4969.008320885991,4969.008320885991,1788.2171195271223,13807.631871661948
1.78,4971.044824211869,4971.044824211869,1788.1456202200966,13819.504611308997
1.78125,4973.080080193364,4973.080080193364,1788.0737366987375,13831.378973037794
1.7825,4975.114090000158,4975.114090000158,1788.0014699012252,13843.25495542544
1.78375,4977.146854800596,4977.146854800596,1787.928820763573,13855.13255705116
1.785,4979.178375761682,4979.178375761682,1787.8557902196344,13867.011776496285
1.78625,4981.208654049087,4981.208654049087,1787.7823792011081,13878.892612344269
1.7875,4983.237690827149,4983.237690827149,1787.708588637542,13890.775063180678
1.78875,4985.26548725887,4985.26548725887,1787.6344194563405,13902.659127593175
1.79,4987.292044505923,4987.292044505923,1787.5598725827679,13914.544804171524
1.79125,4989.317363728647,4989.317363728647,1787.4849489399544,13926.432091507586
1.7925,4991.34144608606,4991.34144608606,1787.4096494489027,13938.320988195324
1.79375,4993.364292735849,4993.364292735849,1787.3339750284915,13950.211492830776
1.795,4995.385904834374,4995.385904834374,1787.2579265954826,13962.103604012073
1.79625,4997.406283536672,4997.406283536672,1787.1815050645232,13973.997320339418
1.7975,4999.425429996462,4999.425429996462,1787.1047113481543,13985.892640415104
1.79875,5001.443345366136,5001.443345366136,1787.0275463568148,13997.789562843473
1.8,5003.460030796769,5003.460030796769,1786.9500109988462,14009.688086230952
1.80125,5005.475487438121,5005.475487438121,1786.8721061804981,14021.588209186035
1.8025,5007.489716438628,5007.489716438628,1786.7938328059333,14033.489930319258
1.80375,5009.502718945421,5009.502718945421,1786.7151917772346,14045.393248243225
1.805,5011.514496104309,5011.514496104309,1786.636183994406,14057.298161572584
1.80625,5013.525049059795,5013.525049059795,1786.5568103553835,14069.204668924049
1.8075,5015.534378955066,5015.534378955066,1786.477071756034,14081.112768916348
1.80875,5017.542486932004,5017.542486932004,1786.3969690901663,14093.022460170265
