z,H_SI,H_km_s_Mpc
2.08,6.871649333444334e-18,212.03694296079277
2.08125,6.875544673498659e-18,212.15714059557195
2.0825,6.879440968909632e-18,212.277367709577
2.08375,6.883338219338859e-18,212.39762429236623
2.085,6.887236424448314e-18,212.51791033350923
2.08625,6.891135583900348e-18,212.63822582258726
2.0875,6.895035697357672e-18,212.75857074919264
2.08875,6.898936764483376e-18,212.8789451029294
2.09,6.902838784940905e-18,212.9993488734126
2.09125,6.9067417583940875e-18,213.119782050269
2.0925000000000002,6.910645684507106e-18,213.24024462313642
2.09375,6.914550562944515e-18,213.360736581664
2.095,6.9184563933712325e-18,213.48125791551232
2.09625,6.922363175452544e-18,213.60180861435308
2.0975,6.9262709088541006e-18,213.72238866786935
2.09875,6.930179593241913e-18,213.84299806575532
2.1,6.934089228282362e-18,213.9636367977166
2.10125,6.937999813642182e-18,214.08430485346963
2.1025,6.941911348988482e-18,214.2050022227425
2.1037500000000002,6.945823833988721e-18,214.32572889527412
2.105,6.949737268310725e-18,214.4464848608146
2.10625,6.953651651622684e-18,214.56727010912533
2.1075,6.95756698359314e-18,214.68808462997865
2.10875,6.961483263891003e-18,214.80892841315818
2.11,6.965400492185534e-18,214.92980144845836
2.11125,6.96931866814636e-18,215.05070372568494
2.1125,6.97323779144346e-18,215.1716352346546
2.11375,6.977157861747177e-18,215.29259596519506
2.115,6.981078878728202e-18,215.41358590714503
2.11625,6.985000842057589e-18,215.53460505035423
2.1175,6.988923751406746e-18,215.6556533846834
2.11875,6.992847606447434e-18,215.77673090000414
2.12,6.996772406851773e-18,215.8978375861991
2.12125,7.000698152292232e-18,216.01897343316176
2.1225,7.00462484244164e-18,216.14013843079667
2.1237500000000002,7.008552476973171e-18,216.26133256901903
2.125,7.012481055560355e-18,216.38255583775506
2.12625,7.016410577877077e-18,216.50380822694183
2.1275,7.020341043597568e-18,216.62508972652725
2.12875,7.024272452396414e-18,216.74640032647002
2.13,7.02820480394855e-18,216.8677400167397
2.13125,7.032138097929259e-18,216.98910878731658
2.1325,7.036072334014172e-18,217.1105066281917
2.13375,7.040007511879277e-18,217.23193352936707
2.1350000000000002,7.043943631200899e-18,217.35338948085507
2.13625,7.047880691655716e-18,217.47487447267912
2.1375,7.051818692920755e-18,217.59638849487328
2.13875,7.055757634673384e-18,217.71793153748214
2.14,7.059697516591321e-18,217.83950359056118
2.14125,7.063638338352628e-18,217.96110464417637
2.1425,7.067580099635713e-18,218.08273468840443
2.1437500000000003,7.071522800119328e-18,218.20439371333268
2.145,7.075466439482564e-18,218.32608170905894
2.14625,7.079411017404862e-18,218.44779866569172
2.1475,7.083356533566005e-18,218.56954457335024
2.14875,7.087302987646112e-18,218.69131942216396
2.15,7.09125037932565e-18,218.81312320227312
2.15125,7.095198708285427e-18,218.9349559038285
2.1525,7.099147974206586e-18,219.05681751699117
2.15375,7.103098176770617e-18,219.17870803193296
2.1550000000000002,7.107049315659343e-18,219.300627438836
2.15625,7.11100139055493e-18,219.42257572789285
2.1575,7.114954401139884e-18,219.54455288930677
2.15875,7.118908347097044e-18,219.66655891329114
2.16,7.122863228109591e-18,219.78859379006997
2.16125,7.126819043861039e-18,219.91065750987747
2.1625,7.130775794035242e-18,220.03275006295848
2.16375,7.134733478316387e-18,220.15487143956798
2.165,7.138692096389e-18,220.27702162997147
2.1662500000000002,7.142651647937939e-18,220.39920062444466
2.1675,7.146612132648395e-18,220.5214084132736
2.16875,7.150573550205896e-18,220.64364498675468
2.17,7.154535900296301e-18,220.76591033519452
2.17125,7.158499182605806e-18,220.8882044489101
2.1725,7.162463396820932e-18,221.01052731822855
2.17375,7.166428542628541e-18,221.13287893348738
2.1750000000000003,7.170394619715816e-18,221.25525928503413
2.17625,7.174361627770277e-18,221.37766836322658
2.1775,7.178329566479778e-18,221.50010615843297
2.17875,7.182298435532492e-18,221.6225726610313
2.18,7.186268234616932e-18,221.74506786141012
2.18125,7.19023896342193e-18,221.86759174996774
2.1825,7.194210621636654e-18,221.99014431711296
2.18375,7.198183208950597e-18,222.11272555326445
2.185,7.20215672505358e-18,222.23533544885115
2.1862500000000002,7.206131169635749e-18,222.35797399431192
2.1875,7.210106542387574e-18,222.48064118009572
2.18875,7.214082842999858e-18,222.60333699666168
2.19,7.218060071163723e-18,222.72606143447882
2.19125,7.222038226570618e-18,222.84881448402626
2.1925,7.226017308912317e-18,222.97159613579316
2.19375,7.229997317880913e-18,223.09440638027849
2.195,7.233978253168832e-18,223.21724520799145
2.19625,7.23796011446881e-18,223.34011260945096
2.1975000000000002,7.241942901473917e-18,223.4630085751861
2.19875,7.245926613877536e-18,223.58593309573567
2.2,7.249911251373379e-18,223.7088861616486
2.20125,7.253896813655469e-18,223.83186776348342
2.2025,7.257883300418159e-18,223.95487789180885
2.20375,7.261870711356115e-18,224.07791653720332
2.205,7.26585904616433e-18,224.2009836902552
2.2062500000000003,7.269848304538105e-18,224.32407934156254
2.2075,7.273838486173066e-18,224.44720348173334
2.20875,7.277829590765159e-18,224.5703561013854
2.21,7.28182161801064e-18,224.69353719114625
2.21125,7.285814567606091e-18,224.81674674165336
2.2125,7.2898084392484e-18,224.93998474355362
2.21375,7.293803232634783e-18,225.0632511875041
2.215,7.297798947462756e-18,225.1865460641712
2.21625,7.301795583430169e-18,225.3098693642315
2.2175000000000002,7.30579314023517e-18,225.4332210783708
2.21875,7.309791617576226e-18,225.55660119728478
2.22,7.313791015152123e-18,225.68000971167893
2.22125,7.317791332661951e-18,225.80344661226817
2.2225,7.32179256980512e-18,225.92691188977724
2.22375,7.32579472628135e-18,226.0504055349405
2.225,7.329797801790672e-18,226.1739275385018
2.22625,7.333801796033422e-18,226.29747789121456
2.2275,7.337806708710261e-18,226.42105658384207
2.2287500000000002,7.34181253952215e-18,226.544663607157
2.23,7.345819288170355e-18,226.66829895194138
2.23125,7.349826954356466e-18,226.7919626089872
2.2325,7.353835537782367e-18,226.9156545690956
2.23375,7.35784503815026e-18,227.0393748230775
2.235,7.361855455162652e-18,227.16312336175318
2.23625,7.365866788522356e-18,227.28690017595247
2.2375000000000003,7.369879037932491e-18,227.41070525651452
2.23875,7.373892203096486e-18,227.53453859428814
2.24,7.377906283718075e-18,227.6584001801315
2.24125,7.381921279501298e-18,227.78229000491223
2.2425,7.385937190150494e-18,227.90620805950718
2.24375,7.389954015370313e-18,228.03015433480286
2.245,7.393971754865708e-18,228.154128821695
2.24625,7.397990408341935e-18,228.27813151108873
2.2475,7.402009975504556e-18,228.4021623938987
2.2487500000000002,7.406030456059428e-18,228.5262214610486
2.25,7.410051849712715e-18,228.65030870347164
2.25125,7.414074156170887e-18,228.77442411211032
2.2525,7.41809737514071e-18,228.89856767791645
2.25375,7.422121506329252e-18,229.0227393918511
2.255,7.42614654944388e-18,229.14693924488455
2.25625,7.430172504192265e-18,229.27116722799644
2.2575,7.434199370282373e-18,229.39542333217557
2.25875,7.438227147422474e-18,229.51970754842012
2.2600000000000002,7.442255835321131e-18,229.64401986773723
2.26125,7.44628543368721e-18,229.76836028114343
2.2625,7.450315942229871e-18,229.89272877966445
2.26375,7.454347360658572e-18,230.01712535433498
2.265,7.458379688683073e-18,230.14154999619922
2.26625,7.462412926013425e-18,230.26600269631024
2.2675,7.466447072359974e-18,230.39048344573024
2.2687500000000003,7.470482127433369e-18,230.5149922355308
2.27,7.474518090944537e-18,230.6395290567921
2.27125,7.478554962604724e-18,230.76409390060405
2.2725,7.48259274212545e-18,230.88868675806512
2.27375,7.486631429218538e-18,231.01330762028314
2.275,7.490671023596104e-18,231.1379564783749
2.27625,7.494711524970553e-18,231.2626333234661
2.2775,7.498752933054586e-18,231.38733814669172
2.27875,7.502795247561194e-18,231.5120709391955
2.2800000000000002,7.506838468203662e-18,231.63683169213036
2.28125,7.510882594695559e-18,231.76162039665795
2.2825,7.514927626750754e-18,231.88643704394926
2.28375,7.5189735640834e-18,232.01128162518393
2.285,7.523020406407945e-18,232.1361541315507
2.28625,7.52706815343912e-18,232.26105455424715
2.2875,7.531116804891947e-18,232.38598288447974
2.28875,7.535166360481738e-18,232.51093911346396
2.29,7.539216819924096e-18,232.6359232324242
2.2912500000000002,7.543268182934905e-18,232.76093523259357
2.2925,7.547320449230336e-18,232.88597510521402
2.29375,7.551373618526854e-18,233.01104284153658
2.295,7.555427690541205e-18,233.1361384328209
2.29625,7.559482664990422e-18,233.2612618703356
2.2975,7.563538541591823e-18,233.38641314535798
2.29875,7.567595320063012e-18,233.5115922491742
2.3000000000000003,7.571653000121878e-18,233.6367991730793
2.30125,7.575711581486589e-18,233.7620339083768
2.3025,7.579771063875607e-18,233.8872964463793
2.30375,7.583831447007665e-18,234.01258677840787
2.305,7.587892730601788e-18,234.1379048957925
2.30625,7.591954914377282e-18,234.2632507898719
2.3075,7.59601799805373e-18,234.38862445199328
2.30875,7.600081981351003e-18,234.5140258735128
2.31,7.60414686398925e-18,234.6394550457951
2.3112500000000002,7.6082126456889e-18,234.7649119602136
2.3125,7.612279326170664e-18,234.89039660815027
2.31375,7.61634690515553e-18,235.01590898099573
2.315,7.620415382364771e-18,235.1414490701494
2.31625,7.624484757519937e-18,235.26701686701912
2.3175,7.628555030342854e-18,235.39261236302139
2.31875,7.632626200555627e-18,235.5182355495813
2.32,7.636698267880637e-18,235.64388641813238
2.32125,7.640771232040555e-18,235.76956496011712
2.3225000000000002,7.644845092758309e-18,235.89527116698605
2.32375,7.64891984975712e-18,236.02100503019858
2.325,7.652995502760476e-18,236.14676654122255
2.32625,7.657072051492144e-18,236.2725556915342
2.3275,7.66114949567617e-18,236.39837247261852
2.32875,7.665227835036865e-18,236.52421687596862
2.33,7.669307069298826e-18,236.65008889308646
2.3312500000000003,7.673387198186916e-18,236.77598851548223
2.3325,7.677468221426276e-18,236.9019157346746
2.33375,7.681550138742319e-18,237.02787054219075
2.335,7.685632949860729e-18,237.15385292956617
2.33625,7.689716654507468e-18,237.27986288834492
2.3375,7.693801252408765e-18,237.40590041007928
2.33875,7.69788674329112e-18,237.53196548633
2.34,7.701973126881308e-18,237.65805810866618
2.34125,7.706060402906377e-18,237.78417826866539
2.3425000000000002,7.710148571093637e-18,237.91032595791333
2.34375,7.714237631170672e-18,238.03650116800412
2.345,7.718327582865343e-18,238.16270389054043
2.34625,7.722418425905769e-18,238.28893411713284
2.3475,7.726510160020348e-18,238.41519183940062
2.34875,7.730602784937735e-18,238.541477048971
2.35,7.734696300386863e-18,238.6677897374796
2.35125,7.738790706096931e-18,238.79412989657047
2.3525,7.742886001797402e-18,238.9204975178957
2.3537500000000002,7.746982187218009e-18,239.04689259311567
2.355,7.751079262088746e-18,239.17331511389892
2.35625,7.755177226139881e-18,239.29976507192237
2.3575,7.75927607910194e-18,239.42624245887095
2.35875,7.763375820705727e-18,239.55274726643805
2.36,7.767476450682291e-18,239.6792794863248
2.36125,7.771577968762966e-18,239.805839110241
2.3625000000000003,7.775680374679338e-18,239.9324261299043
2.36375,7.779783668163256e-18,240.05904053704032
2.365,7.78388784894684e-18,240.18568232338328
2.36625,7.787992916762469e-18,240.31235148067512
2.3675,7.792098871342785e-18,240.43904800066616
2.36875,7.79620571242069e-18,240.56577187511454
2.37,7.800313439729352e-18,240.69252309578675
2.37125,7.804422053002196e-18,240.81930165445706
2.3725,7.808531551972915e-18,240.94610754290815
2.3737500000000002,7.812641936375454e-18,241.0729407529304
2.375,7.816753205944021e-18,241.19980127632238
2.37625,7.82086536041309e-18,241.3266891048907
2.3775,7.824978399517386e-18,241.45360423044997
2.37875,7.829092322991901e-18,241.5805466448228
2.38,7.833207130571878e-18,241.70751633983966
2.38125,7.837322821992822e-18,241.83451330733908
2.3825,7.8414393969905e-18,241.96153753916772
2.38375,7.84555685530093e-18,242.0885890271799
2.3850000000000002,7.849675196660391e-18,242.21566776323806
2.38625,7.853794420805418e-18,242.34277373921253
2.3875,7.8579145274728e-18,242.46990694698147
2.38875,7.862035516399585e-18,242.59706737843103
2.39,7.866157387323081e-18,242.72425502545536
2.39125,7.870280139980842e-18,242.85146987995623
2.3925,7.874403774110684e-18,242.9787119338435
2.3937500000000003,7.878528289450674e-18,243.10598117903473
2.395,7.882653685739134e-18,243.23327760745542
2.39625,7.886779962714646e-18,243.36060121103904
2.3975,7.89090712011603e-18,243.4879519817264
2.39875,7.895035157682379e-18,243.61532991146677
2.4,7.899164075153021e-18,243.74273499221667
2.40125,7.90329387226755e-18,243.87016721594074
2.4025,7.907424548765803e-18,243.99762657461127
2.40375,7.911556104387875e-18,244.12511306020838
2.4050000000000002,7.915688538874104e-18,244.2526266647198
2.40625,7.919821851965088e-18,244.38016738014113
2.4075,7.923956043401676e-18,244.50773519847587
2.40875,7.928091112924952e-18,244.63533011173465
2.41,7.93222706027627e-18,244.76295211193656
2.41125,7.936363885197218e-18,244.89060119110783
2.4125,7.940501587429644e-18,245.01827734128264
2.41375,7.94464016671564e-18,245.14598055450287
2.415,7.948779622797542e-18,245.2737108228178
2.4162500000000002,7.952919955417943e-18,245.4014681382847
2.4175,7.957061164319675e-18,245.52925249296817
2.41875,7.961203249245825e-18,245.6570638789407
2.42,7.96534620993972e-18,245.78490228828224
2.42125,7.969490046144942e-18,245.91276771308048
2.4225,7.973634757605306e-18,246.04066014543045
2.42375,7.977780344064888e-18,246.1685795774351
2.4250000000000003,7.981926805268e-18,246.29652600120477
2.42625,7.986074140959199e-18,246.4244994088573
2.4275,7.990222350883293e-18,246.55249979251826
2.42875,7.99437143478533e-18,246.68052714432068
2.43,7.998521392410602e-18,246.80858145640508
2.43125,8.002672223504646e-18,246.93666272091957
2.4325,8.00682392781324e-18,247.06477093001968
2.43375,8.010976505082406e-18,247.19290607586842
2.435,8.015129955058416e-18,247.32106815063662
2.4362500000000002,8.019284277487772e-18,247.44925714650216
2.4375,8.023439472117224e-18,247.57747305565047
2.43875,8.027595538693768e-18,247.70571587027473
2.44,8.03175247696463e-18,247.83398558257517
2.44125,8.035910286677289e-18,247.96228218475974
2.4425,8.040068967579455e-18,248.09060566904367
2.44375,8.044228519419084e-18,248.2189560276496
2.445,8.04838894194437e-18,248.3473332528077
2.44625,8.052550234903749e-18,248.4757373367554
2.4475000000000002,8.056712398045888e-18,248.6041682717375
2.44875,8.060875431119703e-18,248.73262605000627
2.45,8.065039333874346e-18,248.86111066382136
2.45125,8.069204106059199e-18,248.9896221054496
2.4525,8.073369747423893e-18,249.11816036716527
2.45375,8.077536257718288e-18,249.24672544124994
2.455,8.081703636692486e-18,249.37531731999258
2.4562500000000003,8.085871884096826e-18,249.5039359956894
2.4575,8.090040999681877e-18,249.63258146064376
2.45875,8.094210983198454e-18,249.76125370716667
2.46,8.098381834397599e-18,249.88995272757603
2.46125,8.102553553030596e-18,250.01867851419732
2.4625,8.106726138848953e-18,250.14743105936287
2.46375,8.110899591604431e-18,250.2762103554128
2.465,8.115073911049008e-18,250.40501639469394
2.46625,8.119249096934907e-18,250.5338491695607
2.4675000000000002,8.12342514901458e-18,250.66270867237458
2.46875,8.127602067040708e-18,250.7915948955041
2.47,8.131779850766214e-18,250.9205078313252
2.47125,8.135958499944251e-18,251.0494474722211
2.4725,8.140138014328201e-18,251.17841381058182
2.47375,8.144318393671679e-18,251.3074068388048
2.475,8.148499637728537e-18,251.43642654929474
2.47625,8.152681746252851e-18,251.56547293446314
2.4775,8.156864718998933e-18,251.69454598672885
2.4787500000000002,8.161048555721323e-18,251.82364569851785
2.48,8.165233256174789e-18,251.95277206226302
2.48125,8.169418820114337e-18,252.08192507040465
2.4825,8.173605247295193e-18,252.2111047153898
2.48375,8.177792537472825e-18,252.34031098967296
2.485,8.181980690402914e-18,252.4695438857153
2.48625,8.186169705841382e-18,252.59880339598533
2.4875000000000003,8.190359583544379e-18,252.72808951295858
2.48875,8.194550323268273e-18,252.85740222911744
2.49,8.198741924769669e-18,252.98674153695146
2.49125,8.202934387805395e-18,253.1161074289572
2.4925,8.207127712132512e-18,253.24549989763827
2.49375,8.211321897508298e-18,253.3749189355051
2.495,8.215516943690266e-18,253.50436453507527
2.49625,8.219712850436153e-18,253.6338366888734
2.4975,8.223909617503922e-18,253.76333538943095
2.4987500000000002,8.228107244651754e-18,253.89286062928622
2.5,8.232305731638064e-18,254.02241240098462
