m_GeV,fa_GeV,Gamma_GeV,tau_s,BR_gg,BR_aa,g_agg_GeV^-1,g_agamma_GeV^-1
0.0006309573444801943,421696503428.5823,2.573553623548936e-35,25575995420.383904,0.9999354803146008,6.451968539923757e-05,1.604621215845819e-12,3.6456725208755295e-14
0.0006309573444801943,562341325190.3491,1.4472155551149327e-35,45481266047.318504,0.9999354803146008,6.451968539923759e-05,1.203296157934784e-12,2.7338687125270162e-14
0.0006309573444801943,749894209332.4558,8.138291130994185e-36,80878398954.44879,0.9999354803146008,6.451968539923757e-05,9.023448209472871e-13,2.050112316599186e-14
0.0006309573444801943,1000000000000.0,4.5764974193881356e-36,143824391577.6098,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-13,1.5373673546988758e-14
0.0006309573444801943,1333521432163.324,2.5735536235489362e-36,255759954203.83905,0.9999354803146008,6.451968539923757e-05,5.074257823901457e-13,1.1528628769054427e-14
0.0006309573444801943,1778279410038.9229,1.4472155551149334e-36,454812660473.1849,0.9999354803146008,6.451968539923757e-05,3.8051565588036103e-13,8.645251955457473e-15
0.0006309573444801943,2371373705661.6553,8.138291130994185e-37,808783989544.4879,0.9999354803146009,6.451968539923757e-05,2.853464869050242e-13,6.4830243796176496e-15
0.0006309573444801943,3162277660168.3794,4.576497419388133e-37,1438243915776.0986,0.9999354803146008,6.451968539923757e-05,2.1397967818343708e-13,4.861582441236412e-15
0.0006309573444801943,4216965034285.8223,2.573553623548936e-37,2557599542038.3906,0.9999354803146007,6.451968539923759e-05,1.604621215845819e-13,3.64567252087553e-15
0.0006309573444801943,5623413251903.491,1.4472155551149334e-37,4548126604731.849,0.9999354803146008,6.451968539923755e-05,1.2032961579347843e-13,2.733868712527016e-15
0.0006309573444801943,7498942093324.559,8.138291130994182e-38,8087839895444.882,0.9999354803146007,6.451968539923757e-05,9.023448209472869e-14,2.0501123165991856e-15
0.0006309573444801943,10000000000000.0,4.576497419388134e-38,14382439157760.984,0.9999354803146008,6.451968539923758e-05,6.766631560495022e-14,1.537367354698876e-15
0.0006309573444801943,13335214321633.24,2.573553623548936e-38,25575995420383.902,0.9999354803146007,6.451968539923757e-05,5.0742578239014564e-14,1.1528628769054427e-15
0.0006309573444801943,17782794100389.227,1.4472155551149335e-38,45481266047318.484,0.9999354803146007,6.451968539923759e-05,3.8051565588036106e-14,8.645251955457473e-16
0.0006309573444801943,23713737056616.55,8.138291130994185e-39,80878398954448.8,0.9999354803146007,6.451968539923758e-05,2.853464869050242e-14,6.48302437961765e-16
0.0006309573444801943,31622776601683.793,4.5764974193881346e-39,143824391577609.84,0.9999354803146008,6.451968539923757e-05,2.139796781834371e-14,4.861582441236412e-16
0.0006309573444801943,42169650342858.23,2.5735536235489345e-39,255759954203839.22,0.9999354803146008,6.45196853992376e-05,1.6046212158458186e-14,3.6456725208755293e-16
0.0006309573444801943,56234132519034.91,1.4472155551149336e-39,454812660473184.8,0.9999354803146008,6.451968539923758e-05,1.2032961579347844e-14,2.7338687125270166e-16
0.0006309573444801943,74989420933245.58,8.138291130994185e-40,808783989544487.9,0.9999354803146007,6.451968539923757e-05,9.02344820947287e-15,2.0501123165991858e-16
0.0006309573444801943,100000000000000.0,4.576497419388133e-40,1438243915776098.8,0.9999354803146009,6.451968539923757e-05,6.766631560495022e-15,1.5373673546988757e-16
0.0006309573444801943,133352143216332.4,2.5735536235489353e-40,2557599542038391.5,0.9999354803146008,6.451968539923757e-05,5.074257823901456e-15,1.1528628769054425e-16
0.0006309573444801943,177827941003892.28,1.4472155551149334e-40,4548126604731849.0,0.9999354803146008,6.451968539923757e-05,3.805156558803611e-15,8.645251955457473e-17
0.0006309573444801943,237137370566165.53,8.138291130994182e-41,8087839895444882.0,0.9999354803146008,6.451968539923759e-05,2.8534648690502418e-15,6.48302437961765e-17
0.0006309573444801943,316227766016837.94,4.576497419388133e-41,1.4382439157760988e+16,0.9999354803146007,6.451968539923758e-05,2.1397967818343706e-15,4.861582441236412e-17
0.0006309573444801943,421696503428582.25,2.5735536235489353e-41,2.557599542038391e+16,0.9999354803146008,6.451968539923759e-05,1.6046212158458188e-15,3.6456725208755297e-17
0.0006309573444801943,562341325190349.06,1.4472155551149337e-41,4.548126604731848e+16,0.9999354803146007,6.451968539923755e-05,1.2032961579347844e-15,2.7338687125270162e-17
0.0006309573444801943,749894209332455.9,8.138291130994184e-42,8.08783989544488e+16,0.9999354803146007,6.451968539923755e-05,9.02344820947287e-16,2.0501123165991855e-17
0.0006309573444801943,1000000000000000.0,4.576497419388135e-42,1.4382439157760982e+17,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-16,1.537367354698876e-17
0.0006309573444801943,1333521432163324.0,2.5735536235489356e-42,2.557599542038391e+17,0.9999354803146007,6.451968539923758e-05,5.074257823901456e-16,1.1528628769054427e-17
0.0006309573444801943,1778279410038922.8,1.447215555114934e-42,4.548126604731847e+17,0.9999354803146007,6.451968539923758e-05,3.805156558803611e-16,8.645251955457474e-18
0.0006309573444801943,2371373705661655.5,8.138291130994183e-43,8.087839895444881e+17,0.9999354803146008,6.451968539923758e-05,2.853464869050242e-16,6.483024379617649e-18
0.0006309573444801943,3162277660168379.5,4.576497419388133e-43,1.4382439157760988e+18,0.9999354803146008,6.451968539923758e-05,2.1397967818343705e-16,4.861582441236412e-18
0.0006309573444801943,4216965034285822.5,2.5735536235489357e-43,2.557599542038391e+18,0.9999354803146008,6.451968539923757e-05,1.6046212158458188e-16,3.645672520875529e-18
0.0006309573444801943,5623413251903491.0,1.447215555114933e-43,4.5481266047318497e+18,0.9999354803146008,6.451968539923758e-05,1.2032961579347842e-16,2.7338687125270162e-18
0.0006309573444801943,7498942093324558.0,8.138291130994184e-44,8.08783989544488e+18,0.9999354803146008,6.451968539923758e-05,9.023448209472871e-17,2.050112316599186e-18
0.0006309573444801943,1e+16,4.576497419388131e-44,1.4382439157760993e+19,0.9999354803146008,6.45196853992376e-05,6.766631560495021e-17,1.5373673546988758e-18
0.0009623506263980868,100000000.0,1.6238025601917985e-27,405.35221032183495,0.9999354803146009,6.451968539923757e-05,6.766631560495023e-09,1.5373673546988758e-10
0.0009623506263980868,133352143.2163324,9.131312835457372e-28,720.8294894290863,0.9999354803146008,6.451968539923759e-05,5.074257823901456e-09,1.1528628769054426e-10
0.0009623506263980868,177827941.00389227,5.134914560618745e-28,1281.836239200613,0.9999354803146007,6.451968539923757e-05,3.805156558803611e-09,8.645251955457472e-11
0.0009623506263980868,237137370.56616554,2.8875746587575645e-28,2279.4629912121773,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-09,6.483024379617649e-11
0.0009623506263980868,316227766.01683795,1.623802560191798e-28,4053.522103218351,0.9999354803146008,6.451968539923758e-05,2.1397967818343703e-09,4.8615824412364117e-11
0.0009623506263980868,421696503.42858225,9.131312835457374e-29,7208.2948942908615,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-09,3.645672520875529e-11
0.0009623506263980868,562341325.1903491,5.134914560618744e-29,12818.36239200613,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-09,2.7338687125270162e-11
0.0009623506263980868,749894209.3324559,2.8875746587575635e-29,22794.629912121778,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-10,2.0501123165991858e-11
0.0009623506263980868,1000000000.0,1.623802560191799e-29,40535.22103218349,0.9999354803146007,6.451968539923754e-05,6.766631560495023e-10,1.5373673546988756e-11
0.0009623506263980868,1333521432.163324,9.131312835457374e-30,72082.94894290861,0.9999354803146007,6.451968539923758e-05,5.074257823901456e-10,1.1528628769054427e-11
0.0009623506263980868,1778279410.0389228,5.134914560618743e-30,128183.62392006133,0.9999354803146008,6.451968539923758e-05,3.80515655880361e-10,8.645251955457472e-12
0.0009623506263980868,2371373705.6616554,2.8875746587575642e-30,227946.29912121774,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-10,6.483024379617649e-12
0.0009623506263980868,3162277660.1683793,1.623802560191799e-30,405352.21032183483,0.9999354803146008,6.451968539923757e-05,2.139796781834371e-10,4.861582441236412e-12
0.0009623506263980868,4216965034.2858224,9.131312835457375e-31,720829.489429086,0.9999354803146007,6.451968539923755e-05,1.604621215845819e-10,3.645672520875529e-12
0.0009623506263980868,5623413251.903491,5.134914560618745e-31,1281836.239200613,0.9999354803146008,6.451968539923757e-05,1.2032961579347843e-10,2.7338687125270163e-12
0.0009623506263980868,7498942093.324558,2.887574658757563e-31,2279462.9912121785,0.9999354803146008,6.451968539923758e-05,9.02344820947287e-11,2.0501123165991858e-12
0.0009623506263980868,10000000000.0,1.6238025601917988e-31,4053522.1032183487,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-11,1.5373673546988758e-12
0.0009623506263980868,13335214321.63324,9.131312835457377e-32,7208294.894290859,0.9999354803146008,6.451968539923757e-05,5.074257823901457e-11,1.1528628769054427e-12
0.0009623506263980868,17782794100.38923,5.134914560618743e-32,12818362.392006133,0.9999354803146007,6.451968539923759e-05,3.80515655880361e-11,8.645251955457473e-13
0.0009623506263980868,23713737056.616554,2.8875746587575636e-32,22794629.91212178,0.9999354803146008,6.451968539923759e-05,2.8534648690502418e-11,6.48302437961765e-13
0.0009623506263980868,31622776601.683792,1.623802560191799e-32,40535221.03218348,0.9999354803146007,6.451968539923754e-05,2.139796781834371e-11,4.861582441236412e-13
0.0009623506263980868,42169650342.85822,9.131312835457374e-33,72082948.94290861,0.9999354803146007,6.451968539923759e-05,1.6046212158458188e-11,3.6456725208755295e-13
0.0009623506263980868,56234132519.034904,5.134914560618745e-33,128183623.92006129,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-11,2.7338687125270166e-13
0.0009623506263980868,74989420933.24559,2.887574658757563e-33,227946299.12121785,0.9999354803146008,6.451968539923758e-05,9.02344820947287e-12,2.0501123165991856e-13
0.0009623506263980868,100000000000.0,1.6238025601917988e-33,405352210.32183486,0.9999354803146007,6.451968539923755e-05,6.766631560495022e-12,1.5373673546988758e-13
0.0009623506263980868,133352143216.3324,9.131312835457376e-34,720829489.429086,0.9999354803146007,6.451968539923758e-05,5.074257823901456e-12,1.1528628769054427e-13
0.0009623506263980868,177827941003.89227,5.134914560618745e-34,1281836239.2006128,0.9999354803146008,6.451968539923757e-05,3.8051565588036105e-12,8.645251955457473e-14
0.0009623506263980868,237137370566.16553,2.8875746587575636e-34,2279462991.2121778,0.9999354803146008,6.451968539923757e-05,2.853464869050242e-12,6.483024379617649e-14
0.0009623506263980868,316227766016.83795,1.6238025601917983e-34,4053522103.21835,0.9999354803146008,6.451968539923758e-05,2.1397967818343706e-12,4.861582441236412e-14
0.0009623506263980868,421696503428.5823,9.131312835457375e-35,7208294894.29086,0.9999354803146008,6.451968539923758e-05,1.604621215845819e-12,3.6456725208755295e-14
0.0009623506263980868,562341325190.3491,5.134914560618742e-35,12818362392.006136,0.9999354803146007,6.451968539923759e-05,1.203296157934784e-12,2.7338687125270162e-14
0.0009623506263980868,749894209332.4558,2.887574658757564e-35,22794629912.121773,0.9999354803146008,6.451968539923757e-05,9.023448209472871e-13,2.050112316599186e-14
0.0009623506263980868,1000000000000.0,1.623802560191799e-35,40535221032.18349,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-13,1.5373673546988758e-14
0.0009623506263980868,1333521432163.324,9.131312835457377e-36,72082948942.90858,0.9999354803146007,6.451968539923755e-05,5.074257823901457e-13,1.1528628769054427e-14
0.0009623506263980868,1778279410038.9229,5.1349145606187444e-36,128183623920.06131,0.9999354803146008,6.451968539923757e-05,3.8051565588036103e-13,8.645251955457473e-15
0.0009623506263980868,2371373705661.6553,2.8875746587575645e-36,227946299121.2177,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-13,6.4830243796176496e-15
0.0009623506263980868,3162277660168.3794,1.6238025601917983e-36,405352210321.83496,0.9999354803146008,6.451968539923757e-05,2.1397967818343708e-13,4.861582441236412e-15
0.0009623506263980868,4216965034285.8223,9.131312835457377e-37,720829489429.0859,0.9999354803146007,6.451968539923758e-05,1.604621215845819e-13,3.64567252087553e-15
0.0009623506263980868,5623413251903.491,5.134914560618744e-37,1281836239200.613,0.9999354803146008,6.451968539923757e-05,1.2032961579347843e-13,2.733868712527016e-15
0.0009623506263980868,7498942093324.559,2.887574658757563e-37,2279462991212.178,0.9999354803146008,6.451968539923757e-05,9.023448209472869e-14,2.0501123165991856e-15
0.0009623506263980868,10000000000000.0,1.6238025601917985e-37,4053522103218.3496,0.9999354803146008,6.451968539923759e-05,6.766631560495022e-14,1.537367354698876e-15
0.0009623506263980868,13335214321633.24,9.131312835457375e-38,7208294894290.86,0.9999354803146008,6.451968539923758e-05,5.0742578239014564e-14,1.1528628769054427e-15
0.0009623506263980868,17782794100389.227,5.134914560618745e-38,12818362392006.129,0.9999354803146008,6.451968539923758e-05,3.8051565588036106e-14,8.645251955457473e-16
0.0009623506263980868,23713737056616.55,2.8875746587575643e-38,22794629912121.773,0.9999354803146008,6.451968539923758e-05,2.853464869050242e-14,6.48302437961765e-16
0.0009623506263980868,31622776601683.793,1.6238025601917987e-38,40535221032183.49,0.9999354803146007,6.451968539923757e-05,2.139796781834371e-14,4.861582441236412e-16
0.0009623506263980868,42169650342858.23,9.131312835457372e-39,72082948942908.62,0.9999354803146008,6.451968539923759e-05,1.6046212158458186e-14,3.6456725208755293e-16
0.0009623506263980868,56234132519034.91,5.134914560618745e-39,128183623920061.28,0.9999354803146008,6.451968539923758e-05,1.2032961579347844e-14,2.7338687125270166e-16
0.0009623506263980868,74989420933245.58,2.8875746587575647e-39,227946299121217.7,0.9999354803146008,6.451968539923755e-05,9.02344820947287e-15,2.0501123165991858e-16
0.0009623506263980868,100000000000000.0,1.6238025601917983e-39,405352210321835.0,0.9999354803146007,6.451968539923757e-05,6.766631560495022e-15,1.5373673546988757e-16
0.0009623506263980868,133352143216332.4,9.131312835457375e-40,720829489429086.1,0.9999354803146009,6.451968539923757e-05,5.074257823901456e-15,1.1528628769054425e-16
0.0009623506263980868,177827941003892.28,5.134914560618744e-40,1281836239200613.2,0.9999354803146008,6.451968539923758e-05,3.805156558803611e-15,8.645251955457473e-17
0.0009623506263980868,237137370566165.53,2.8875746587575636e-40,2279462991212178.0,0.9999354803146008,6.451968539923758e-05,2.8534648690502418e-15,6.48302437961765e-17
0.0009623506263980868,316227766016837.94,1.6238025601917981e-40,4053522103218350.5,0.9999354803146007,6.451968539923759e-05,2.1397967818343706e-15,4.861582441236412e-17
0.0009623506263980868,421696503428582.25,9.131312835457374e-41,7208294894290861.0,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-15,3.6456725208755297e-17
0.0009623506263980868,562341325190349.06,5.134914560618746e-41,1.2818362392006126e+16,0.9999354803146007,6.451968539923755e-05,1.2032961579347844e-15,2.7338687125270162e-17
0.0009623506263980868,749894209332455.9,2.887574658757564e-41,2.2794629912121772e+16,0.9999354803146007,6.451968539923754e-05,9.02344820947287e-16,2.0501123165991855e-17
0.0009623506263980868,1000000000000000.0,1.6238025601917988e-41,4.053522103218349e+16,0.9999354803146009,6.451968539923757e-05,6.766631560495023e-16,1.537367354698876e-17
0.0009623506263980868,1333521432163324.0,9.131312835457375e-42,7.20829489429086e+16,0.9999354803146007,6.451968539923757e-05,5.074257823901456e-16,1.1528628769054427e-17
0.0009623506263980868,1778279410038922.8,5.134914560618746e-42,1.2818362392006126e+17,0.9999354803146008,6.451968539923758e-05,3.805156558803611e-16,8.645251955457474e-18
0.0009623506263980868,2371373705661655.5,2.8875746587575634e-42,2.279462991212178e+17,0.9999354803146008,6.451968539923758e-05,2.853464869050242e-16,6.483024379617649e-18
0.0009623506263980868,3162277660168379.5,1.6238025601917983e-42,4.05352210321835e+17,0.9999354803146007,6.451968539923758e-05,2.1397967818343705e-16,4.861582441236412e-18
0.0009623506263980868,4216965034285822.5,9.131312835457372e-43,7.208294894290863e+17,0.9999354803146009,6.451968539923759e-05,1.6046212158458188e-16,3.645672520875529e-18
0.0009623506263980868,5623413251903491.0,5.1349145606187435e-43,1.2818362392006134e+18,0.9999354803146008,6.451968539923758e-05,1.2032961579347842e-16,2.7338687125270162e-18
0.0009623506263980868,7498942093324558.0,2.887574658757564e-43,2.2794629912121774e+18,0.9999354803146008,6.451968539923758e-05,9.023448209472871e-17,2.050112316599186e-18
0.0009623506263980868,1e+16,1.6238025601917977e-43,4.0535221032183516e+18,0.9999354803146008,6.451968539923759e-05,6.766631560495021e-17,1.5373673546988758e-18
0.0014677992676220676,100000000.0,5.7614688982781e-27,114.24377507213764,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-09,1.5373673546988758e-10
0.0014677992676220676,133352143.2163324,3.239912055300687e-27,203.15735293590038,0.9999354803146007,6.451968539923758e-05,5.074257823901456e-09,1.1528628769054426e-10
0.0014677992676220676,177827941.00389227,1.8219364386779763e-27,361.270537723922,0.9999354803146007,6.451968539923754e-05,3.805156558803611e-09,8.645251955457472e-11
0.0014677992676220676,237137370.56616554,1.0245501513387584e-27,642.4399586881405,0.9999354803146008,6.451968539923754e-05,2.853464869050242e-09,6.483024379617649e-11
0.0014677992676220676,316227766.01683795,5.761468898278098e-28,1142.437750721377,0.9999354803146008,6.451968539923758e-05,2.1397967818343703e-09,4.8615824412364117e-11
0.0014677992676220676,421696503.42858225,3.239912055300686e-28,2031.573529359004,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-09,3.645672520875529e-11
0.0014677992676220676,562341325.1903491,1.8219364386779762e-28,3612.7053772392205,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-09,2.7338687125270162e-11
0.0014677992676220676,749894209.3324559,1.0245501513387582e-28,6424.399586881405,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-10,2.0501123165991858e-11
0.0014677992676220676,1000000000.0,5.761468898278101e-29,11424.377507213763,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-10,1.5373673546988756e-11
0.0014677992676220676,1333521432.163324,3.2399120553006863e-29,20315.735293590038,0.9999354803146008,6.451968539923759e-05,5.074257823901456e-10,1.1528628769054427e-11
0.0014677992676220676,1778279410.0389228,1.8219364386779757e-29,36127.05377239221,0.9999354803146007,6.451968539923757e-05,3.80515655880361e-10,8.645251955457472e-12
0.0014677992676220676,2371373705.6616554,1.0245501513387582e-29,64243.995868814054,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-10,6.483024379617649e-12
0.0014677992676220676,3162277660.1683793,5.761468898278101e-30,114243.77507213764,0.9999354803146007,6.451968539923757e-05,2.139796781834371e-10,4.861582441236412e-12
0.0014677992676220676,4216965034.2858224,3.2399120553006864e-30,203157.3529359004,0.9999354803146009,6.451968539923758e-05,1.604621215845819e-10,3.645672520875529e-12
0.0014677992676220676,5623413251.903491,1.821936438677976e-30,361270.53772392205,0.9999354803146007,6.451968539923757e-05,1.2032961579347843e-10,2.7338687125270163e-12
0.0014677992676220676,7498942093.324558,1.024550151338758e-30,642439.9586881407,0.9999354803146008,6.451968539923758e-05,9.02344820947287e-11,2.0501123165991858e-12
0.0014677992676220676,10000000000.0,5.7614688982781e-31,1142437.7507213764,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-11,1.5373673546988758e-12
0.0014677992676220676,13335214321.63324,3.2399120553006876e-31,2031573.529359003,0.9999354803146008,6.451968539923757e-05,5.074257823901457e-11,1.1528628769054427e-12
0.0014677992676220676,17782794100.38923,1.8219364386779755e-31,3612705.3772392217,0.9999354803146008,6.451968539923759e-05,3.80515655880361e-11,8.645251955457473e-13
0.0014677992676220676,23713737056.616554,1.024550151338758e-31,6424399.586881407,0.9999354803146008,6.451968539923759e-05,2.8534648690502418e-11,6.48302437961765e-13
0.0014677992676220676,31622776601.683792,5.7614688982781e-32,11424377.507213764,0.9999354803146008,6.451968539923757e-05,2.139796781834371e-11,4.861582441236412e-13
0.0014677992676220676,42169650342.85822,3.2399120553006864e-32,20315735.29359004,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-11,3.6456725208755295e-13
0.0014677992676220676,56234132519.034904,1.8219364386779762e-32,36127053.772392206,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-11,2.7338687125270166e-13
0.0014677992676220676,74989420933.24559,1.024550151338758e-32,64243995.868814066,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-12,2.0501123165991856e-13
0.0014677992676220676,100000000000.0,5.7614688982781e-33,114243775.07213764,0.9999354803146007,6.451968539923758e-05,6.766631560495022e-12,1.5373673546988758e-13
0.0014677992676220676,133352143216.3324,3.239912055300687e-33,203157352.93590036,0.9999354803146008,6.451968539923758e-05,5.074257823901456e-12,1.1528628769054427e-13
0.0014677992676220676,177827941003.89227,1.821936438677976e-33,361270537.7239221,0.9999354803146008,6.451968539923757e-05,3.8051565588036105e-12,8.645251955457473e-14
0.0014677992676220676,237137370566.16553,1.0245501513387582e-33,642439958.6881405,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-12,6.483024379617649e-14
0.0014677992676220676,316227766016.83795,5.761468898278098e-34,1142437750.721377,0.9999354803146007,6.451968539923759e-05,2.1397967818343706e-12,4.861582441236412e-14
0.0014677992676220676,421696503428.5823,3.239912055300687e-34,2031573529.3590035,0.9999354803146008,6.451968539923758e-05,1.604621215845819e-12,3.6456725208755295e-14
0.0014677992676220676,562341325190.3491,1.821936438677975e-34,3612705377.2392225,0.9999354803146008,6.45196853992376e-05,1.203296157934784e-12,2.7338687125270162e-14
0.0014677992676220676,749894209332.4558,1.0245501513387583e-34,6424399586.881405,0.9999354803146008,6.451968539923755e-05,9.023448209472871e-13,2.050112316599186e-14
0.0014677992676220676,1000000000000.0,5.761468898278102e-35,11424377507.213762,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-13,1.5373673546988758e-14
0.0014677992676220676,1333521432163.324,3.2399120553006877e-35,20315735293.59003,0.9999354803146008,6.451968539923757e-05,5.074257823901457e-13,1.1528628769054427e-14
0.0014677992676220676,1778279410038.9229,1.821936438677976e-35,36127053772.392204,0.9999354803146008,6.451968539923758e-05,3.8051565588036103e-13,8.645251955457473e-15
0.0014677992676220676,2371373705661.6553,1.0245501513387585e-35,64243995868.81403,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-13,6.4830243796176496e-15
0.0014677992676220676,3162277660168.3794,5.7614688982781e-36,114243775072.13765,0.9999354803146007,6.451968539923755e-05,2.1397967818343708e-13,4.861582441236412e-15
0.0014677992676220676,4216965034285.8223,3.239912055300688e-36,203157352935.9003,0.9999354803146008,6.451968539923758e-05,1.604621215845819e-13,3.64567252087553e-15
0.0014677992676220676,5623413251903.491,1.821936438677976e-36,361270537723.92206,0.9999354803146008,6.451968539923754e-05,1.2032961579347843e-13,2.733868712527016e-15
0.0014677992676220676,7498942093324.559,1.0245501513387579e-36,642439958688.1407,0.9999354803146008,6.451968539923757e-05,9.023448209472869e-14,2.0501123165991856e-15
0.0014677992676220676,10000000000000.0,5.7614688982781e-37,1142437750721.3765,0.9999354803146008,6.451968539923758e-05,6.766631560495022e-14,1.537367354698876e-15
0.0014677992676220676,13335214321633.24,3.2399120553006874e-37,2031573529359.0032,0.9999354803146007,6.451968539923758e-05,5.0742578239014564e-14,1.1528628769054427e-15
0.0014677992676220676,17782794100389.227,1.8219364386779758e-37,3612705377239.221,0.9999354803146008,6.451968539923759e-05,3.8051565588036106e-14,8.645251955457473e-16
0.0014677992676220676,23713737056616.55,1.0245501513387583e-37,6424399586881.404,0.9999354803146008,6.451968539923759e-05,2.853464869050242e-14,6.48302437961765e-16
0.0014677992676220676,31622776601683.793,5.761468898278099e-38,11424377507213.766,0.9999354803146009,6.451968539923758e-05,2.139796781834371e-14,4.861582441236412e-16
0.0014677992676220676,42169650342858.23,3.2399120553006855e-38,20315735293590.043,0.9999354803146008,6.45196853992376e-05,1.6046212158458186e-14,3.6456725208755293e-16
0.0014677992676220676,56234132519034.91,1.8219364386779761e-38,36127053772392.2,0.9999354803146008,6.451968539923759e-05,1.2032961579347844e-14,2.7338687125270166e-16
0.0014677992676220676,74989420933245.58,1.0245501513387584e-38,64243995868814.05,0.9999354803146007,6.451968539923755e-05,9.02344820947287e-15,2.0501123165991858e-16
0.0014677992676220676,100000000000000.0,5.761468898278099e-39,114243775072137.67,0.9999354803146008,6.451968539923758e-05,6.766631560495022e-15,1.5373673546988757e-16
0.0014677992676220676,133352143216332.4,3.239912055300687e-39,203157352935900.34,0.9999354803146008,6.451968539923755e-05,5.074257823901456e-15,1.1528628769054425e-16
0.0014677992676220676,177827941003892.28,1.821936438677976e-39,361270537723922.06,0.9999354803146008,6.451968539923757e-05,3.805156558803611e-15,8.645251955457473e-17
0.0014677992676220676,237137370566165.53,1.0245501513387582e-39,642439958688140.5,0.9999354803146007,6.451968539923758e-05,2.8534648690502418e-15,6.48302437961765e-17
0.0014677992676220676,316227766016837.94,5.7614688982780984e-40,1142437750721376.8,0.9999354803146008,6.451968539923759e-05,2.1397967818343706e-15,4.861582441236412e-17
0.0014677992676220676,421696503428582.25,3.2399120553006866e-40,2031573529359003.8,0.9999354803146008,6.451968539923759e-05,1.6046212158458188e-15,3.6456725208755297e-17
0.0014677992676220676,562341325190349.06,1.821936438677976e-40,3612705377239220.5,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-15,2.7338687125270162e-17
0.0014677992676220676,749894209332455.9,1.0245501513387581e-40,6424399586881406.0,0.9999354803146008,6.451968539923755e-05,9.02344820947287e-16,2.0501123165991855e-17
0.0014677992676220676,1000000000000000.0,5.761468898278101e-41,1.1424377507213762e+16,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-16,1.537367354698876e-17
0.0014677992676220676,1333521432163324.0,3.239912055300687e-41,2.0315735293590036e+16,0.9999354803146007,6.451968539923757e-05,5.074257823901456e-16,1.1528628769054427e-17
0.0014677992676220676,1778279410038922.8,1.8219364386779763e-41,3.61270537723922e+16,0.9999354803146008,6.451968539923759e-05,3.805156558803611e-16,8.645251955457474e-18
0.0014677992676220676,2371373705661655.5,1.024550151338758e-41,6.424399586881407e+16,0.9999354803146008,6.451968539923758e-05,2.853464869050242e-16,6.483024379617649e-18
0.0014677992676220676,3162277660168379.5,5.761468898278097e-42,1.142437750721377e+17,0.9999354803146009,6.45196853992376e-05,2.1397967818343705e-16,4.861582441236412e-18
0.0014677992676220676,4216965034285822.5,3.239912055300686e-42,2.031573529359004e+17,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-16,3.645672520875529e-18
0.0014677992676220676,5623413251903491.0,1.8219364386779757e-42,3.612705377239221e+17,0.9999354803146008,6.451968539923758e-05,1.2032961579347842e-16,2.7338687125270162e-18
0.0014677992676220676,7498942093324558.0,1.0245501513387583e-42,6.424399586881405e+17,0.9999354803146008,6.451968539923758e-05,9.023448209472871e-17,2.050112316599186e-18
0.0014677992676220676,1e+16,5.761468898278098e-43,1.1424377507213769e+18,0.9999354803146007,6.451968539923759e-05,6.766631560495021e-17,1.5373673546988758e-18
0.0022387211385683377,100000000.0,2.0442463067618896e-26,32.19827056665278,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-09,1.5373673546988758e-10
0.0022387211385683377,133352143.2163324,1.1495641771599572e-26,57.25752158754094,0.9999354803146008,6.451968539923758e-05,5.074257823901456e-09,1.1528628769054426e-10
0.0022387211385683377,177827941.00389227,6.464474427754839e-27,101.81987170898314,0.9999354803146007,6.451968539923755e-05,3.805156558803611e-09,8.645251955457472e-11
0.0022387211385683377,237137370.56616554,3.63524111636278e-27,181.06418139288934,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-09,6.483024379617649e-11
0.0022387211385683377,316227766.01683795,2.0442463067618885e-27,321.982705666528,0.9999354803146008,6.451968539923758e-05,2.1397967818343703e-09,4.8615824412364117e-11
